epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,472.95,1.50673,1.13926,0.9987,0.37183,0.27134,0.25884,0.1437,1.47865,1.12844,0.97632,0.03226,0.03226,0.03226
45,483.006,1.48412,1.13904,1.01238,0.37796,0.26414,0.25479,0.13956,1.50652,1.14889,0.98558,0.03208,0.03208,0.03208
46,493.125,1.48738,1.13518,1.00709,0.38101,0.26691,0.25518,0.14462,1.48952,1.13374,0.97939,0.0319,0.0319,0.0319
47,502.71,1.48372,1.12118,1.00222,0.37664,0.26802,0.26016,0.14486,1.48277,1.12621,0.97807,0.03172,0.03172,0.03172
48,514.678,1.47855,1.11959,1.00288,0.38352,0.27755,0.26997,0.15078,1.46213,1.10387,0.97295,0.03154,0.03154,0.03154
49,525.112,1.47885,1.13547,1.00636,0.38084,0.26923,0.26446,0.14653,1.45973,1.11048,0.97201,0.03136,0.03136,0.03136
50,534.82,1.46679,1.10917,0.99462,0.38264,0.27544,0.26911,0.15018,1.45837,1.10334,0.97031,0.03118,0.03118,0.03118
51,544.911,1.47602,1.10686,1.00409,0.38794,0.27985,0.27392,0.15233,1.45777,1.10222,0.97321,0.031,0.031,0.031
52,554.571,1.47392,1.10941,1.00399,0.37106,0.26147,0.25643,0.14173,1.48435,1.1261,0.97942,0.03082,0.03082,0.03082
53,565.928,1.48569,1.11541,0.99764,0.40294,0.2754,0.27123,0.15096,1.45274,1.09465,0.97205,0.03064,0.03064,0.03064
54,576.139,1.44939,1.09406,0.99859,0.38798,0.27836,0.27052,0.15129,1.45487,1.10517,0.97169,0.03046,0.03046,0.03046
55,586.522,1.49367,1.11636,0.99904,0.38665,0.27944,0.27753,0.15515,1.44983,1.08709,0.96877,0.03028,0.03028,0.03028
56,596.377,1.46182,1.09549,0.99443,0.38235,0.27319,0.26792,0.15137,1.45086,1.09782,0.97032,0.0301,0.0301,0.0301
57,606.343,1.47781,1.09808,0.99718,0.37134,0.28161,0.26875,0.15041,1.44901,1.10763,0.97181,0.02992,0.02992,0.02992
58,617.524,1.48718,1.11884,0.99828,0.36458,0.27642,0.26479,0.14713,1.45885,1.11427,0.97558,0.02974,0.02974,0.02974
59,627.999,1.47515,1.11298,1.00207,0.39033,0.28415,0.27657,0.15535,1.44782,1.08981,0.97146,0.02956,0.02956,0.02956
60,637.795,1.44714,1.07133,0.99209,0.39142,0.28501,0.27749,0.15557,1.44022,1.08535,0.9688,0.02938,0.02938,0.02938
61,648.664,1.46056,1.09405,0.99762,0.39622,0.29427,0.2847,0.15866,1.43435,1.07119,0.96639,0.0292,0.0292,0.0292
62,658.821,1.46318,1.09272,1.00154,0.3851,0.28674,0.27535,0.15425,1.44522,1.09655,0.96674,0.02902,0.02902,0.02902
63,668.088,1.4369,1.07872,0.99688,0.3668,0.29448,0.2805,0.15779,1.4384,1.07312,0.96637,0.02884,0.02884,0.02884
64,677.817,1.45783,1.09608,0.99157,0.39555,0.28652,0.28059,0.15671,1.43719,1.07996,0.96355,0.02866,0.02866,0.02866
65,687.696,1.44276,1.08082,0.99452,0.3886,0.29293,0.27892,0.15844,1.43161,1.07858,0.95983,0.02848,0.02848,0.02848
66,697.615,1.46214,1.0787,0.9875,0.39051,0.29236,0.28359,0.16017,1.42117,1.06624,0.96165,0.0283,0.0283,0.0283
67,708.137,1.45245,1.07628,0.98988,0.38466,0.29595,0.28607,0.16068,1.42072,1.06469,0.96076,0.02812,0.02812,0.02812
68,718.38,1.43878,1.06131,0.98707,0.39859,0.28847,0.28158,0.1567,1.42895,1.07344,0.96368,0.02794,0.02794,0.02794
69,728.015,1.4327,1.0666,0.98279,0.38608,0.28792,0.28084,0.1587,1.43073,1.07211,0.9623,0.02776,0.02776,0.02776
70,738.008,1.44452,1.06849,0.98996,0.39272,0.29119,0.28486,0.16087,1.41901,1.06337,0.96324,0.02758,0.02758,0.02758
71,748.345,1.4526,1.07329,0.98334,0.39965,0.29394,0.28608,0.16176,1.42847,1.06945,0.96348,0.0274,0.0274,0.0274
72,758.433,1.43244,1.06374,0.99102,0.39114,0.29197,0.28645,0.16075,1.42321,1.06996,0.96095,0.02722,0.02722,0.02722
73,768.52,1.4467,1.05554,0.98329,0.39616,0.29157,0.2868,0.16245,1.42466,1.06893,0.96032,0.02704,0.02704,0.02704
74,778.332,1.43901,1.05098,0.98298,0.40009,0.2911,0.28697,0.16202,1.41194,1.05735,0.95826,0.02686,0.02686,0.02686
75,787.964,1.43726,1.06686,0.98384,0.40837,0.2898,0.28849,0.16244,1.41314,1.05447,0.95795,0.02668,0.02668,0.02668
76,797.79,1.42799,1.04436,0.98045,0.39993,0.2927,0.28991,0.16393,1.40821,1.05201,0.95827,0.0265,0.0265,0.0265
77,810.209,1.43981,1.05868,0.97824,0.39879,0.29726,0.29131,0.16505,1.40862,1.04704,0.95848,0.02632,0.02632,0.02632
78,819.723,1.43572,1.06479,0.98222,0.40409,0.29744,0.28934,0.16341,1.41019,1.06218,0.95794,0.02614,0.02614,0.02614
79,830.127,1.43723,1.05666,0.98585,0.39769,0.29828,0.29203,0.16388,1.40807,1.04756,0.9574,0.02596,0.02596,0.02596
80,839.439,1.43067,1.05102,0.98318,0.39901,0.29755,0.29131,0.16428,1.40446,1.04276,0.95623,0.02578,0.02578,0.02578
81,848.96,1.4503,1.06091,0.99027,0.40447,0.29756,0.294,0.16733,1.39669,1.04088,0.95449,0.0256,0.0256,0.0256
82,858.697,1.42904,1.04831,0.98022,0.4001,0.29525,0.29268,0.16687,1.40383,1.04869,0.95647,0.02542,0.02542,0.02542
83,868.694,1.41771,1.04465,0.97891,0.4116,0.29231,0.29154,0.1663,1.4024,1.04534,0.95567,0.02524,0.02524,0.02524
84,878.849,1.41152,1.0458,0.97618,0.40311,0.2934,0.28994,0.16603,1.4063,1.04825,0.95593,0.02506,0.02506,0.02506
85,888.691,1.43446,1.04348,0.97884,0.40766,0.30226,0.29802,0.16947,1.39961,1.04002,0.95652,0.02488,0.02488,0.02488
86,899.178,1.41653,1.04757,0.98288,0.39462,0.30281,0.29592,0.16777,1.39533,1.04178,0.95348,0.0247,0.0247,0.0247
87,909.211,1.41292,1.03516,0.98398,0.4097,0.3026,0.29766,0.17028,1.39588,1.04182,0.95453,0.02452,0.02452,0.02452
88,919.032,1.4022,1.02828,0.97728,0.40238,0.30148,0.29479,0.16838,1.39591,1.04411,0.95423,0.02434,0.02434,0.02434
89,929.46,1.43175,1.04914,0.98156,0.39466,0.30629,0.29972,0.17037,1.38881,1.03359,0.95371,0.02416,0.02416,0.02416
90,939.344,1.42501,1.04319,0.9836,0.41882,0.29594,0.29462,0.16642,1.39672,1.03714,0.95407,0.02398,0.02398,0.02398
91,949.098,1.42337,1.04323,0.97731,0.41124,0.29895,0.29677,0.17035,1.39427,1.03203,0.95526,0.0238,0.0238,0.0238
92,958.557,1.38913,1.01587,0.98001,0.41061,0.30305,0.29838,0.16931,1.39357,1.03276,0.95379,0.02362,0.02362,0.02362
93,968.304,1.41597,1.03595,0.97766,0.40553,0.30363,0.301,0.17252,1.38475,1.02775,0.95208,0.02344,0.02344,0.02344
94,978.88,1.41007,1.0256,0.97466,0.40279,0.29899,0.29439,0.16935,1.38825,1.03973,0.95199,0.02326,0.02326,0.02326
95,988.662,1.41546,1.02665,0.97879,0.40968,0.29958,0.29535,0.16837,1.39063,1.03373,0.95286,0.02308,0.02308,0.02308
96,999.106,1.39642,1.02605,0.97437,0.41026,0.3043,0.3017,0.17269,1.37753,1.02634,0.94831,0.0229,0.0229,0.0229
97,1009.3,1.41361,1.02668,0.97898,0.40763,0.30746,0.30456,0.17366,1.37671,1.01473,0.94996,0.02272,0.02272,0.02272
98,1018.88,1.42708,1.04139,0.98355,0.40531,0.30577,0.29908,0.1721,1.38273,1.02101,0.94957,0.02254,0.02254,0.02254
99,1028.47,1.40219,1.01496,0.9753,0.40913,0.30374,0.30111,0.17325,1.38125,1.02539,0.94868,0.02236,0.02236,0.02236
100,1038.51,1.38894,1.01404,0.98005,0.41198,0.30191,0.30221,0.17271,1.38859,1.02364,0.95264,0.02218,0.02218,0.02218
