epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
161,4507.57,1.4357,1.12479,1.03734,0.48633,0.36096,0.37597,0.22487,1.41995,1.13726,1.03363,0.0112,0.0112,0.0112
162,4533.54,1.43401,1.11815,1.03193,0.48542,0.36176,0.3758,0.22493,1.41981,1.13739,1.03361,0.01102,0.01102,0.01102
163,4558.99,1.43432,1.12334,1.03513,0.48408,0.36198,0.37617,0.22506,1.41957,1.13677,1.03351,0.01084,0.01084,0.01084
164,4584.58,1.43883,1.12229,1.03623,0.48402,0.36299,0.37647,0.22518,1.41967,1.13659,1.03352,0.01066,0.01066,0.01066
165,4610.74,1.44008,1.1232,1.03396,0.4862,0.36283,0.37652,0.22511,1.41946,1.13647,1.0334,0.01048,0.01048,0.01048
166,4636.72,1.42662,1.11561,1.03459,0.48764,0.36263,0.37666,0.22531,1.41947,1.13618,1.03341,0.0103,0.0103,0.0103
167,4662.2,1.42585,1.12294,1.02658,0.4814,0.36563,0.37663,0.22538,1.41944,1.13596,1.03337,0.01012,0.01012,0.01012
168,4688.46,1.446,1.13513,1.04047,0.48541,0.36383,0.37682,0.2255,1.41954,1.13599,1.0334,0.00994,0.00994,0.00994
169,4714.28,1.43193,1.12026,1.0309,0.48613,0.36349,0.37747,0.22587,1.41927,1.13552,1.03327,0.00976,0.00976,0.00976
170,4741.83,1.40825,1.11171,1.02889,0.48681,0.36333,0.3774,0.22588,1.41891,1.13504,1.03306,0.00958,0.00958,0.00958
171,4770.48,1.41339,1.10015,1.02486,0.48488,0.36363,0.37724,0.22588,1.41877,1.13499,1.03296,0.0094,0.0094,0.0094
172,4796.42,1.42024,1.11581,1.03206,0.48408,0.36511,0.37777,0.22615,1.41855,1.13475,1.03278,0.00922,0.00922,0.00922
173,4822,1.4332,1.10821,1.02686,0.48509,0.36367,0.37749,0.2259,1.41849,1.13444,1.03269,0.00904,0.00904,0.00904
174,4849.4,1.41695,1.09078,1.02095,0.48652,0.36353,0.37791,0.22606,1.41844,1.13441,1.03267,0.00886,0.00886,0.00886
175,4875.62,1.40866,1.09274,1.02802,0.4846,0.36487,0.37812,0.22613,1.41889,1.13428,1.0327,0.00868,0.00868,0.00868
176,4900.87,1.4212,1.10054,1.02591,0.48327,0.36514,0.37816,0.22637,1.41838,1.13398,1.03248,0.0085,0.0085,0.0085
177,4927.7,1.42486,1.09839,1.02727,0.48331,0.365,0.37816,0.22649,1.41817,1.13368,1.0324,0.00832,0.00832,0.00832
178,4954.41,1.41227,1.09774,1.02411,0.48392,0.36494,0.37813,0.22645,1.41821,1.13379,1.03234,0.00814,0.00814,0.00814
179,4980.11,1.43302,1.10286,1.03383,0.48787,0.36401,0.37825,0.22663,1.4181,1.1338,1.0323,0.00796,0.00796,0.00796
180,5005.29,1.41306,1.09082,1.02834,0.48355,0.36489,0.37823,0.22664,1.4181,1.13351,1.03227,0.00778,0.00778,0.00778
181,5030.73,1.40458,1.09105,1.02198,0.48395,0.36462,0.37825,0.22685,1.41838,1.13345,1.03224,0.0076,0.0076,0.0076
182,5056.52,1.40867,1.08672,1.02279,0.48588,0.36374,0.3786,0.22683,1.41819,1.13342,1.03218,0.00742,0.00742,0.00742
183,5082.84,1.42049,1.08713,1.02039,0.48893,0.36227,0.37854,0.22682,1.41814,1.13339,1.03216,0.00724,0.00724,0.00724
184,5108,1.42492,1.10389,1.0295,0.48981,0.36249,0.37858,0.227,1.41814,1.13332,1.03208,0.00706,0.00706,0.00706
185,5133.7,1.41735,1.08958,1.02663,0.48996,0.36199,0.37869,0.22705,1.41808,1.13344,1.03198,0.00688,0.00688,0.00688
186,5159.3,1.40567,1.09423,1.02576,0.49174,0.36061,0.37862,0.22712,1.41824,1.13331,1.03199,0.0067,0.0067,0.0067
187,5185.23,1.42172,1.09477,1.02833,0.49087,0.36107,0.37861,0.22715,1.41805,1.13302,1.03186,0.00652,0.00652,0.00652
188,5210.82,1.4409,1.10946,1.03093,0.49205,0.36045,0.3788,0.22717,1.41823,1.13318,1.03181,0.00634,0.00634,0.00634
189,5237.65,1.42318,1.08861,1.0208,0.49173,0.36153,0.37844,0.22704,1.41846,1.13323,1.03183,0.00616,0.00616,0.00616
190,5265.84,1.40753,1.07624,1.0225,0.4883,0.36249,0.37908,0.2274,1.41851,1.13323,1.03177,0.00598,0.00598,0.00598
