epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,4604.52,1.45566,1.16027,1.17648,0.4746,0.36258,0.36804,0.21931,1.42893,1.15319,1.13404,0.02848,0.02848,0.02848
66,4672.14,1.47139,1.15922,1.16986,0.49466,0.35285,0.36871,0.22026,1.43133,1.14589,1.1355,0.0283,0.0283,0.0283
67,4739.84,1.47751,1.1685,1.17483,0.46471,0.36779,0.37173,0.22215,1.43377,1.1466,1.13724,0.02812,0.02812,0.02812
68,4808.09,1.45711,1.14718,1.16884,0.48451,0.36306,0.3752,0.22383,1.43008,1.14563,1.13672,0.02794,0.02794,0.02794
69,4876.3,1.45635,1.15259,1.16636,0.46773,0.3677,0.37143,0.22236,1.42809,1.14523,1.13405,0.02776,0.02776,0.02776
70,4944.11,1.47099,1.15931,1.18687,0.48444,0.36093,0.37159,0.22317,1.43172,1.14251,1.13716,0.02758,0.02758,0.02758
71,5012.3,1.46953,1.16357,1.16916,0.47574,0.36972,0.37508,0.22442,1.42857,1.14127,1.13451,0.0274,0.0274,0.0274
72,5080.26,1.44908,1.14695,1.171,0.48082,0.36742,0.37715,0.22548,1.42622,1.13521,1.13118,0.02722,0.02722,0.02722
73,5148.57,1.47898,1.16032,1.17033,0.47682,0.36445,0.37293,0.222,1.43049,1.13902,1.13368,0.02704,0.02704,0.02704
74,5217.76,1.44568,1.13002,1.16547,0.4785,0.371,0.37683,0.22463,1.42466,1.13283,1.1321,0.02686,0.02686,0.02686
75,5285.74,1.46909,1.14581,1.16529,0.48659,0.36512,0.37809,0.22556,1.41859,1.13005,1.12776,0.02668,0.02668,0.02668
76,5353.17,1.4454,1.13167,1.16065,0.48427,0.3658,0.37722,0.22429,1.42376,1.13338,1.13185,0.0265,0.0265,0.0265
77,5421.82,1.46495,1.14127,1.16127,0.48808,0.36947,0.37845,0.22668,1.41641,1.13088,1.12834,0.02632,0.02632,0.02632
78,5490.3,1.45723,1.16379,1.16104,0.48553,0.36928,0.38029,0.22752,1.42003,1.13362,1.1288,0.02614,0.02614,0.02614
79,5559.08,1.4525,1.13576,1.16895,0.47427,0.37406,0.37929,0.22587,1.41407,1.12263,1.12749,0.02596,0.02596,0.02596
80,5627.09,1.43951,1.13223,1.16228,0.48988,0.37073,0.38088,0.2277,1.41395,1.12368,1.12821,0.02578,0.02578,0.02578
81,5695.06,1.46252,1.14499,1.16907,0.49369,0.37037,0.38103,0.22666,1.4149,1.12116,1.1272,0.0256,0.0256,0.0256
82,5765.81,1.45718,1.13459,1.16014,0.485,0.36871,0.38073,0.22799,1.4121,1.12085,1.12576,0.02542,0.02542,0.02542
83,5834.98,1.43831,1.12838,1.16199,0.49139,0.37442,0.38314,0.22872,1.41114,1.11721,1.12429,0.02524,0.02524,0.02524
84,5902.88,1.44531,1.1262,1.1597,0.50001,0.37233,0.38466,0.23,1.41246,1.12021,1.12522,0.02506,0.02506,0.02506
85,5973.95,1.45384,1.12913,1.16295,0.49436,0.37566,0.38308,0.22862,1.41177,1.11912,1.12584,0.02488,0.02488,0.02488
86,6043.38,1.43834,1.13346,1.16234,0.49751,0.37679,0.38484,0.23065,1.40852,1.11354,1.12411,0.0247,0.0247,0.0247
87,6117.92,1.44046,1.12286,1.1656,0.49333,0.37528,0.38698,0.2314,1.41186,1.11403,1.1255,0.02452,0.02452,0.02452
88,6187.75,1.43103,1.11572,1.1559,0.50323,0.37391,0.38762,0.2312,1.41002,1.1158,1.12375,0.02434,0.02434,0.02434
89,6256.81,1.44705,1.13187,1.16382,0.49292,0.37831,0.38882,0.23245,1.40526,1.10735,1.12252,0.02416,0.02416,0.02416
90,6327.86,1.44702,1.1359,1.16467,0.50401,0.37346,0.39012,0.23362,1.40119,1.10648,1.12091,0.02398,0.02398,0.02398
91,6396.48,1.43536,1.11256,1.16046,0.50772,0.37545,0.39134,0.23418,1.40103,1.10364,1.12106,0.0238,0.0238,0.0238
92,6465.59,1.41576,1.09154,1.15408,0.50479,0.37657,0.39057,0.23531,1.39949,1.10381,1.11881,0.02362,0.02362,0.02362
93,6534.92,1.44989,1.12163,1.15885,0.50603,0.38003,0.39115,0.23611,1.39792,1.10421,1.11894,0.02344,0.02344,0.02344
94,6603.42,1.42588,1.10637,1.15318,0.50064,0.38036,0.39259,0.23688,1.40025,1.10388,1.1186,0.02326,0.02326,0.02326
95,6674.82,1.42443,1.10456,1.156,0.50813,0.38182,0.39354,0.23686,1.39958,1.09951,1.12002,0.02308,0.02308,0.02308
96,6751.29,1.42826,1.10918,1.15418,0.49915,0.37883,0.39253,0.2362,1.39902,1.09979,1.11937,0.0229,0.0229,0.0229
97,6821.43,1.43767,1.11509,1.16025,0.5,0.38377,0.39449,0.23806,1.39755,1.09669,1.11853,0.02272,0.02272,0.02272
98,6890.78,1.44463,1.12471,1.16513,0.51027,0.37668,0.39441,0.23781,1.39686,1.09806,1.1183,0.02254,0.02254,0.02254
99,6960.35,1.42218,1.09948,1.15594,0.50238,0.38114,0.3941,0.23738,1.39689,1.09548,1.11761,0.02236,0.02236,0.02236
100,7028.71,1.42022,1.0961,1.15071,0.50848,0.37841,0.39446,0.23775,1.396,1.09336,1.11659,0.02218,0.02218,0.02218
101,7099.48,1.41012,1.08393,1.15126,0.50539,0.38289,0.39479,0.23814,1.39224,1.0936,1.11534,0.022,0.022,0.022
102,7173.42,1.41935,1.09651,1.14798,0.51112,0.37603,0.3947,0.23858,1.39377,1.09184,1.11529,0.02182,0.02182,0.02182
103,7241.42,1.43033,1.09987,1.15317,0.50854,0.38166,0.39692,0.23931,1.39192,1.09122,1.11513,0.02164,0.02164,0.02164
104,7308.79,1.41656,1.09144,1.15111,0.51122,0.38111,0.39594,0.23906,1.39256,1.09385,1.11493,0.02146,0.02146,0.02146
105,7379.21,1.4333,1.10378,1.14395,0.51283,0.37855,0.3952,0.23912,1.39151,1.09295,1.11453,0.02128,0.02128,0.02128
106,7448.16,1.41952,1.09245,1.1564,0.51706,0.37881,0.39696,0.24035,1.39138,1.09143,1.11459,0.0211,0.0211,0.0211
107,7516.07,1.42435,1.0948,1.14558,0.51901,0.37759,0.39755,0.24015,1.39079,1.0889,1.11399,0.02092,0.02092,0.02092
108,7584.39,1.43735,1.09483,1.1482,0.52362,0.37808,0.39791,0.2401,1.38952,1.08839,1.11351,0.02074,0.02074,0.02074
109,7653.21,1.38147,1.05652,1.14406,0.51148,0.38159,0.39709,0.23979,1.39007,1.08884,1.11398,0.02056,0.02056,0.02056
110,7719.9,1.41366,1.07754,1.15204,0.51321,0.37893,0.39824,0.24019,1.39129,1.08802,1.1143,0.02038,0.02038,0.02038
111,7790.75,1.40326,1.07261,1.14208,0.51912,0.37755,0.4002,0.24198,1.3886,1.08617,1.11286,0.0202,0.0202,0.0202
112,7858.46,1.39638,1.07636,1.13714,0.50315,0.38836,0.40065,0.2422,1.38937,1.0857,1.11313,0.02002,0.02002,0.02002
113,7926.56,1.41922,1.09181,1.14941,0.50572,0.38488,0.39958,0.24071,1.38887,1.08591,1.11252,0.01984,0.01984,0.01984
114,7995.68,1.4074,1.07897,1.1505,0.51681,0.38101,0.40058,0.24202,1.38828,1.08472,1.11239,0.01966,0.01966,0.01966
