epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,2309.87,1.45842,1.18558,1.05483,0.49221,0.37455,0.38757,0.23329,1.40091,1.11205,1.03895,0.02614,0.02614,0.02614
79,2336.35,1.45549,1.15658,1.05833,0.47801,0.376,0.38353,0.22936,1.40543,1.11672,1.04094,0.02596,0.02596,0.02596
80,2362.87,1.44156,1.15721,1.05228,0.48649,0.37862,0.3892,0.23379,1.40313,1.1118,1.03959,0.02578,0.02578,0.02578
81,2389.65,1.46503,1.16634,1.05746,0.49666,0.37735,0.3864,0.23145,1.39966,1.11347,1.03771,0.0256,0.0256,0.0256
82,2415.95,1.45926,1.15452,1.05201,0.48089,0.37837,0.3889,0.23286,1.39906,1.10755,1.03783,0.02542,0.02542,0.02542
83,2442.83,1.43578,1.15075,1.04924,0.49419,0.38162,0.3939,0.23551,1.39905,1.10746,1.03722,0.02524,0.02524,0.02524
84,2469.62,1.44233,1.14914,1.0477,0.4808,0.38635,0.39078,0.23465,1.39876,1.11068,1.03805,0.02506,0.02506,0.02506
85,2496.87,1.45592,1.15516,1.05382,0.48502,0.38236,0.39134,0.23448,1.39734,1.10467,1.03754,0.02488,0.02488,0.02488
86,2524.28,1.44249,1.15918,1.0516,0.49618,0.37868,0.3917,0.23519,1.39552,1.10274,1.036,0.0247,0.0247,0.0247
87,2553.81,1.44085,1.1446,1.05103,0.48967,0.38742,0.39441,0.23699,1.39354,1.10354,1.03507,0.02452,0.02452,0.02452
88,2580.79,1.43358,1.14045,1.04588,0.49051,0.38868,0.39492,0.23699,1.39292,1.10204,1.03557,0.02434,0.02434,0.02434
89,2608.57,1.44947,1.15391,1.05192,0.491,0.38581,0.39269,0.23627,1.39441,1.10108,1.03452,0.02416,0.02416,0.02416
90,2637.49,1.44903,1.1582,1.05328,0.49231,0.38709,0.39451,0.2374,1.39255,1.09673,1.03402,0.02398,0.02398,0.02398
91,2666.33,1.44103,1.1447,1.05216,0.49854,0.38169,0.394,0.23781,1.39077,1.09491,1.03395,0.0238,0.0238,0.0238
92,2694.31,1.42403,1.12018,1.04415,0.49038,0.38548,0.39554,0.23845,1.3881,1.09263,1.03269,0.02362,0.02362,0.02362
93,2722.02,1.4551,1.14874,1.05003,0.49619,0.38278,0.39623,0.23871,1.38944,1.09612,1.03296,0.02344,0.02344,0.02344
94,2749.59,1.43005,1.13155,1.04201,0.49641,0.38415,0.39649,0.23832,1.39099,1.09286,1.03282,0.02326,0.02326,0.02326
95,2777.18,1.43204,1.12639,1.04514,0.49484,0.38968,0.3995,0.23892,1.39261,1.09097,1.03353,0.02308,0.02308,0.02308
96,2806.17,1.43257,1.13161,1.04395,0.49497,0.38935,0.39967,0.23965,1.3897,1.08962,1.03187,0.0229,0.0229,0.0229
97,2835.33,1.44383,1.14056,1.04844,0.50275,0.38565,0.40031,0.24004,1.38897,1.0901,1.03168,0.02272,0.02272,0.02272
98,2864.58,1.45235,1.15191,1.05275,0.50394,0.3841,0.40161,0.242,1.3861,1.08979,1.0312,0.02254,0.02254,0.02254
99,2891.85,1.43072,1.12943,1.04615,0.51317,0.38436,0.40131,0.24176,1.38544,1.08847,1.03041,0.02236,0.02236,0.02236
100,2918.91,1.42762,1.12346,1.0413,0.50943,0.38727,0.40079,0.24089,1.3859,1.08988,1.03025,0.02218,0.02218,0.02218
101,2947.08,1.42059,1.1142,1.04166,0.49923,0.38984,0.40175,0.24139,1.3863,1.08724,1.03054,0.022,0.022,0.022
102,2973.97,1.42582,1.12471,1.03861,0.50078,0.39243,0.40271,0.2418,1.38535,1.08677,1.02984,0.02182,0.02182,0.02182
103,3000.7,1.44133,1.13382,1.04625,0.5038,0.38998,0.404,0.24252,1.38281,1.08342,1.0299,0.02164,0.02164,0.02164
104,3027.21,1.42535,1.12323,1.04212,0.49949,0.39344,0.40374,0.24255,1.3828,1.08365,1.02915,0.02146,0.02146,0.02146
105,3053.72,1.43962,1.13056,1.03652,0.50442,0.39198,0.40466,0.24367,1.38131,1.08379,1.02838,0.02128,0.02128,0.02128
106,3079.95,1.42719,1.1185,1.04291,0.50156,0.39184,0.40511,0.24356,1.38018,1.08176,1.02843,0.0211,0.0211,0.0211
107,3106.54,1.43183,1.12681,1.03777,0.50629,0.38931,0.40587,0.24423,1.37962,1.0817,1.0282,0.02092,0.02092,0.02092
108,3133.81,1.44904,1.12497,1.04308,0.50844,0.39026,0.40685,0.24554,1.38085,1.08053,1.02835,0.02074,0.02074,0.02074
109,3160.61,1.39532,1.091,1.03353,0.5071,0.38909,0.40677,0.24507,1.38158,1.07989,1.02862,0.02056,0.02056,0.02056
110,3188.15,1.4259,1.10885,1.04562,0.50767,0.38848,0.406,0.24429,1.38247,1.07908,1.02853,0.02038,0.02038,0.02038
111,3217.73,1.41349,1.10347,1.03395,0.50311,0.39268,0.40594,0.24423,1.38179,1.07878,1.02892,0.0202,0.0202,0.0202
112,3244.66,1.4036,1.10796,1.02942,0.49634,0.39576,0.4062,0.24458,1.38153,1.07781,1.02891,0.02002,0.02002,0.02002
113,3271.55,1.42939,1.12056,1.03937,0.50287,0.39466,0.40668,0.24502,1.38057,1.07798,1.0286,0.01984,0.01984,0.01984
114,3298.26,1.42161,1.11251,1.0403,0.5027,0.39332,0.40632,0.2454,1.38081,1.07762,1.0279,0.01966,0.01966,0.01966
115,3326.94,1.41065,1.1046,1.03767,0.50824,0.39227,0.40757,0.24499,1.38163,1.07547,1.02785,0.01948,0.01948,0.01948
116,3353.8,1.39413,1.09106,1.02836,0.50518,0.39856,0.40848,0.24547,1.38112,1.0752,1.02773,0.0193,0.0193,0.0193
117,3383.92,1.42344,1.10122,1.03862,0.50239,0.39681,0.40899,0.24592,1.38055,1.07343,1.02726,0.01912,0.01912,0.01912
118,3410.91,1.41901,1.1069,1.03467,0.5053,0.39866,0.40899,0.2463,1.3804,1.07387,1.02715,0.01894,0.01894,0.01894
119,3437.96,1.41431,1.10661,1.0355,0.50957,0.39769,0.40915,0.24623,1.37962,1.07277,1.0267,0.01876,0.01876,0.01876
120,3464.91,1.42691,1.10785,1.0395,0.50669,0.40048,0.40905,0.24649,1.37983,1.07315,1.02697,0.01858,0.01858,0.01858
121,3494.98,1.41047,1.0914,1.03384,0.50804,0.39844,0.40937,0.24673,1.37895,1.07205,1.02597,0.0184,0.0184,0.0184
122,3522.35,1.40291,1.08972,1.03894,0.51186,0.39775,0.40924,0.24689,1.37774,1.07064,1.02499,0.01822,0.01822,0.01822
123,3549.83,1.41361,1.09767,1.0302,0.51164,0.39782,0.40903,0.24684,1.37745,1.07037,1.02499,0.01804,0.01804,0.01804
124,3580.72,1.42469,1.11851,1.03295,0.50973,0.39896,0.40938,0.24708,1.37716,1.06943,1.02497,0.01786,0.01786,0.01786
125,3610.73,1.421,1.10593,1.03376,0.50834,0.40104,0.41004,0.24794,1.37715,1.06955,1.02481,0.01768,0.01768,0.01768
126,3640.06,1.40568,1.09806,1.03075,0.50833,0.3999,0.40977,0.24753,1.37675,1.06956,1.02499,0.0175,0.0175,0.0175
127,3667.82,1.41435,1.09726,1.02718,0.51018,0.39942,0.40953,0.24726,1.3775,1.06857,1.02504,0.01732,0.01732,0.01732
128,3695.67,1.42536,1.10843,1.0318,0.51182,0.39642,0.4097,0.24751,1.37762,1.06799,1.02497,0.01714,0.01714,0.01714
129,3723.94,1.41171,1.08567,1.03448,0.51311,0.39563,0.40987,0.24784,1.3771,1.06818,1.02481,0.01696,0.01696,0.01696
130,3750.88,1.40656,1.0806,1.02966,0.51014,0.39672,0.41091,0.24888,1.37673,1.06755,1.02468,0.01678,0.01678,0.01678
131,3778.22,1.40502,1.08469,1.02955,0.51462,0.39626,0.41154,0.2492,1.37606,1.06649,1.02445,0.0166,0.0166,0.0166
132,3805.86,1.40049,1.07772,1.02961,0.52058,0.39564,0.41229,0.24925,1.37578,1.06628,1.02413,0.01642,0.01642,0.01642
133,3832.58,1.411,1.09107,1.03437,0.5245,0.39214,0.41279,0.24956,1.37613,1.06605,1.02436,0.01624,0.01624,0.01624
134,3859.62,1.41146,1.09706,1.03252,0.51975,0.39356,0.41234,0.24961,1.37595,1.06557,1.02416,0.01606,0.01606,0.01606
135,3886.83,1.4166,1.08071,1.03145,0.52147,0.39359,0.41252,0.24929,1.37535,1.06489,1.02389,0.01588,0.01588,0.01588
136,3913.44,1.41853,1.09045,1.03029,0.52197,0.39447,0.41288,0.24945,1.37471,1.06405,1.0237,0.0157,0.0157,0.0157
137,3940.7,1.41128,1.08821,1.03092,0.52234,0.39457,0.41394,0.2502,1.37364,1.06342,1.02343,0.01552,0.01552,0.01552
138,3969.9,1.39169,1.07964,1.02391,0.52259,0.39318,0.41393,0.25043,1.37388,1.06299,1.02327,0.01534,0.01534,0.01534
139,3996.65,1.40141,1.09001,1.02517,0.52018,0.39387,0.41381,0.25016,1.37364,1.06324,1.02305,0.01516,0.01516,0.01516
140,4023.58,1.4161,1.08819,1.03335,0.51638,0.397,0.41432,0.25082,1.37341,1.06208,1.02293,0.01498,0.01498,0.01498
141,4051.71,1.39546,1.0691,1.02784,0.51771,0.39629,0.4143,0.25097,1.37346,1.06221,1.02284,0.0148,0.0148,0.0148
142,4079.29,1.39214,1.0718,1.02785,0.51835,0.39645,0.41443,0.25109,1.37289,1.06186,1.02244,0.01462,0.01462,0.01462
143,4106.47,1.4015,1.08463,1.02801,0.51671,0.39682,0.41482,0.25106,1.37279,1.06133,1.02242,0.01444,0.01444,0.01444
144,4133.36,1.39301,1.06504,1.02202,0.51345,0.40005,0.41447,0.25134,1.37224,1.06043,1.02221,0.01426,0.01426,0.01426
145,4160.18,1.38324,1.06255,1.0199,0.51251,0.40093,0.4149,0.25157,1.37183,1.05967,1.02192,0.01408,0.01408,0.01408
146,4186.61,1.37439,1.05748,1.01966,0.51464,0.40228,0.41491,0.25138,1.37163,1.05956,1.02183,0.0139,0.0139,0.0139
147,4213.1,1.39199,1.06233,1.01635,0.51514,0.40145,0.41519,0.25181,1.37099,1.0599,1.02157,0.01372,0.01372,0.01372
148,4239.66,1.3963,1.07649,1.02179,0.51413,0.40124,0.41531,0.25158,1.37073,1.05944,1.0214,0.01354,0.01354,0.01354
149,4265.96,1.38714,1.06664,1.021,0.51312,0.40064,0.41562,0.25175,1.37077,1.0592,1.02117,0.01336,0.01336,0.01336
150,4293.42,1.38331,1.05598,1.02143,0.51418,0.40122,0.41547,0.25163,1.37032,1.05972,1.02114,0.01318,0.01318,0.01318
151,4319.71,1.39711,1.06695,1.02513,0.51377,0.40175,0.41541,0.25163,1.37029,1.05927,1.02111,0.013,0.013,0.013
152,4346.61,1.37973,1.04773,1.01469,0.51631,0.40076,0.41533,0.25173,1.37022,1.05858,1.02099,0.01282,0.01282,0.01282
153,4373.15,1.39623,1.07166,1.02239,0.51515,0.40148,0.41523,0.25163,1.37018,1.05846,1.02095,0.01264,0.01264,0.01264
154,4399.31,1.39803,1.05836,1.01783,0.5137,0.40416,0.41541,0.25174,1.3703,1.05819,1.02097,0.01246,0.01246,0.01246
155,4426.02,1.37574,1.0508,1.01511,0.51336,0.40427,0.41584,0.25208,1.37011,1.05797,1.0208,0.01228,0.01228,0.01228
